wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;w3;grupa_wiekowa;w1_0_11;w1_12_19;w1_20_39;w1_40_59;w1_60_69;w1_70plus;wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA;woj.;pow;nazwa;kod
lubuskie;zielonogórski;gm.w. Trzebiechów;3343;1322;826;24,7;:;0;39;232;442;330;279;lubuskie;zielonogórski;gm.w. Trzebiechów;8;9;8;2;Trzebiechów;gmina wiejska;43831;LUBUSKIE;zielonogórski;gm.w. Trzebiechów;080908
lubuskie;zielonogórski;gm.w. Zabór;4409;1917;1175;26,7;:;0;57;410;772;400;278;lubuskie;zielonogórski;gm.w. Zabór;8;9;9;2;Zabór;gmina wiejska;43831;LUBUSKIE;zielonogórski;gm.w. Zabór;080909
lubuskie;¿agañski;m. Gozdnica;2977;1141;687;23,1;:;0;25;215;303;297;301;lubuskie;¿agañski;m. Gozdnica;8;10;1;1;Gozdnica;gmina miejska;43831;LUBUSKIE;¿agañski;m. Gozdnica;081001
lubuskie;¿agañski;m. ¯agañ;25265;11421;7316;29;:;0;281;2299;3624;2746;2471;lubuskie;¿agañski;m. ¯agañ;8;10;2;1;¯agañ;gmina miejska;43831;LUBUSKIE;¿agañski;m. ¯agañ;081002
lubuskie;¿agañski;gm.w. BrzeŸnica;3721;1404;832;22,4;:;0;46;323;445;306;284;lubuskie;¿agañski;gm.w. BrzeŸnica;8;10;3;2;BrzeŸnica;gmina wiejska;43831;LUBUSKIE;¿agañski;gm.w. BrzeŸnica;081003
lubuskie;¿agañski;gm.m-w. I³owa;6777;2941;1746;25,8;:;0;74;608;978;713;568;lubuskie;¿agañski;gm.m-w. I³owa;8;10;4;3;I³owa;gmina miejsko-wiejska;43831;LUBUSKIE;¿agañski;gm.m-w. I³owa;081004
lubuskie;¿agañski;gm.m-w. Ma³omice;5165;1910;1282;24,8;:;0;35;370;610;463;432;lubuskie;¿agañski;gm.m-w. Ma³omice;8;10;5;3;Ma³omice;gmina miejsko-wiejska;43831;LUBUSKIE;¿agañski;gm.m-w. Ma³omice;081005
lubuskie;¿agañski;gm.w. Niegos³awice;4341;1420;762;17,6;:;0;35;244;436;386;319;lubuskie;¿agañski;gm.w. Niegos³awice;8;10;6;2;Niegos³awice;gmina wiejska;43831;LUBUSKIE;¿agañski;gm.w. Niegos³awice;081006
lubuskie;¿agañski;gm.m-w. Szprotawa;20367;7150;4568;22,4;:;0;137;1208;2314;1711;1780;lubuskie;¿agañski;gm.m-w. Szprotawa;8;10;7;3;Szprotawa;gmina miejsko-wiejska;43831;LUBUSKIE;¿agañski;gm.m-w. Szprotawa;081007
lubuskie;¿agañski;gm.w. Wymiarki;2218;828;539;24,3;:;0;11;162;269;221;165;lubuskie;¿agañski;gm.w. Wymiarki;8;10;8;2;Wymiarki;gmina wiejska;43831;LUBUSKIE;¿agañski;gm.w. Wymiarki;081008
lubuskie;¿agañski;gm.w. ¯agañ;7317;2764;1597;21,8;:;0;81;591;1064;604;424;lubuskie;¿agañski;gm.w. ¯agañ;8;10;9;2;¯agañ;gmina wiejska;43831;LUBUSKIE;¿agañski;gm.w. ¯agañ;081009
lubuskie;¿arski;m. £êknica;2396;959;546;22,8;:;0;29;197;349;209;175;lubuskie;¿arski;m. £êknica;8;11;1;1;£êknica;gmina miejska;43831;LUBUSKIE;¿arski;m. £êknica;081101
lubuskie;¿arski;m. ¯ary;37052;16558;11970;32,3;:;0;456;3110;5388;3855;3749;lubuskie;¿arski;m. ¯ary;8;11;2;1;¯ary;gmina miejska;43831;LUBUSKIE;¿arski;m. ¯ary;081102
lubuskie;¿arski;gm.w. Brody;3364;1170;658;19,6;:;0;45;232;376;293;224;lubuskie;¿arski;gm.w. Brody;8;11;3;2;Brody;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. Brody;081103
lubuskie;¿arski;gm.m-w. Jasieñ;6962;2489;1563;22,5;:;0;54;428;800;630;577;lubuskie;¿arski;gm.m-w. Jasieñ;8;11;4;3;Jasieñ;gmina miejsko-wiejska;43831;LUBUSKIE;¿arski;gm.m-w. Jasieñ;081104
lubuskie;¿arski;gm.w. Lipinki £u¿yckie;3345;1136;739;22,1;:;0;22;211;402;284;217;lubuskie;¿arski;gm.w. Lipinki £u¿yckie;8;11;5;2;Lipinki £u¿yckie;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. Lipinki £u¿yckie;081105
lubuskie;¿arski;gm.m-w. Lubsko;18254;6544;3808;20,9;:;0;141;1229;2043;1641;1490;lubuskie;¿arski;gm.m-w. Lubsko;8;11;6;3;Lubsko;gmina miejsko-wiejska;43831;LUBUSKIE;¿arski;gm.m-w. Lubsko;081106
lubuskie;¿arski;gm.w. Przewóz;3107;1066;673;21,7;:;0;20;171;382;277;216;lubuskie;¿arski;gm.w. Przewóz;8;11;7;2;Przewóz;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. Przewóz;081107
lubuskie;¿arski;gm.w. Trzebiel;5640;1965;1166;20,7;:;0;41;360;668;471;425;lubuskie;¿arski;gm.w. Trzebiel;8;11;8;2;Trzebiel;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. Trzebiel;081108
lubuskie;¿arski;gm.w. Tuplice;3022;1206;663;21,9;:;0;22;217;380;318;269;lubuskie;¿arski;gm.w. Tuplice;8;11;9;2;Tuplice;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. Tuplice;081109
lubuskie;¿arski;gm.w. ¯ary;12281;4565;3006;24,5;:;0;118;971;1700;1036;740;lubuskie;¿arski;gm.w. ¯ary;8;11;10;2;¯ary;gmina wiejska;43831;LUBUSKIE;¿arski;gm.w. ¯ary;081110
lubuskie;wschowski;gm.m-w. S³awa;12639;4128;2347;18,6;:;0;79;704;1350;1055;940;lubuskie;wschowski;gm.m-w. S³awa;8;12;1;3;S³awa;gmina miejsko-wiejska;43831;LUBUSKIE;wschowski;gm.m-w. S³awa;081201
lubuskie;wschowski;gm.m-w. Szlichtyngowa;5019;1496;849;16,9;:;0;38;281;500;369;308;lubuskie;wschowski;gm.m-w. Szlichtyngowa;8;12;2;3;Szlichtyngowa;gmina miejsko-wiejska;43831;LUBUSKIE;wschowski;gm.m-w. Szlichtyngowa;081202
lubuskie;wschowski;gm.m-w. Wschowa;20955;7391;4399;21;:;0;162;1380;2316;1786;1747;lubuskie;wschowski;gm.m-w. Wschowa;8;12;3;3;Wschowa;gmina miejsko-wiejska;43831;LUBUSKIE;wschowski;gm.m-w. Wschowa;081203
lubuskie;Gorzów Wielkopolski;Gorzów Wielkopolski;122589;54650;36175;29,5;:;0;1574;10594;17326;12377;12779;lubuskie;Gorzów Wielkopolski;Gorzów Wielkopolski;8;61;1;1;Gorzów Wielkopolski;gmina miejska;43831;LUBUSKIE;Gorzów Wielkopolski;Gorzów Wielkopolski;086101
lubuskie;Zielona Góra;Zielona Góra;140892;68884;43921;31,2;:;0;2397;14855;22171;14050;15411;lubuskie;Zielona Góra;Zielona Góra;8;62;1;1;Zielona Góra;gmina miejska;43831;LUBUSKIE;Zielona Góra;Zielona Góra;086201
³ódzkie;be³chatowski;m. Be³chatów;56419;21378;12292;21,8;:;0;422;3965;6672;6488;3831;³ódzkie;be³chatowski;m. Be³chatów;10;1;1;1;Be³chatów;gmina miejska;43831;£ÓDZKIE;be³chatowski;m. Be³chatów;100101
³ódzkie;be³chatowski;gm.w. Be³chatów;11838;3521;1901;16,1;:;0;60;694;1350;857;560;³ódzkie;be³chatowski;gm.w. Be³chatów;10;1;2;2;Be³chatów;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Be³chatów;100102
³ódzkie;be³chatowski;gm.w. Dru¿bice;5220;1522;929;17,8;:;0;22;262;478;390;370;³ódzkie;be³chatowski;gm.w. Dru¿bice;10;1;3;2;Dru¿bice;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Dru¿bice;100103
³ódzkie;be³chatowski;gm.w. Kleszczów;6418;1741;1009;15,7;:;0;45;381;659;361;295;³ódzkie;be³chatowski;gm.w. Kleszczów;10;1;4;2;Kleszczów;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Kleszczów;100104
³ódzkie;be³chatowski;gm.w. Kluki;4418;1251;787;17,8;:;0;18;216;456;294;267;³ódzkie;be³chatowski;gm.w. Kluki;10;1;5;2;Kluki;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Kluki;100105
³ódzkie;be³chatowski;gm.w. Rusiec;5045;1807;1176;23,3;:;0;28;267;553;483;476;³ódzkie;be³chatowski;gm.w. Rusiec;10;1;6;2;Rusiec;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Rusiec;100106
³ódzkie;be³chatowski;gm.w. Szczerców;8209;2391;1565;19,1;:;0;31;422;804;535;599;³ódzkie;be³chatowski;gm.w. Szczerców;10;1;7;2;Szczerców;gmina wiejska;43831;£ÓDZKIE;be³chatowski;gm.w. Szczerców;100107
³ódzkie;be³chatowski;gm.m-w. Zelów;14876;4767;2921;19,6;:;0;81;722;1500;1202;1262;³ódzkie;be³chatowski;gm.m-w. Zelów;10;1;8;3;Zelów;gmina miejsko-wiejska;43831;£ÓDZKIE;be³chatowski;gm.m-w. Zelów;100108
³ódzkie;kutnowski;m. Kutno;43332;21820;12891;29,7;:;0;461;3863;6979;5224;5293;³ódzkie;kutnowski;m. Kutno;10;2;1;1;Kutno;gmina miejska;43831;£ÓDZKIE;kutnowski;m. Kutno;100201
³ódzkie;kutnowski;gm.w. Bedlno;5263;2039;1089;20,7;:;0;24;351;621;493;550;³ódzkie;kutnowski;gm.w. Bedlno;10;2;2;2;Bedlno;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Bedlno;100202
³ódzkie;kutnowski;gm.w. D¹browice;1897;605;371;19,6;:;0;9;109;178;152;157;³ódzkie;kutnowski;gm.w. D¹browice;10;2;3;2;D¹browice;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. D¹browice;100203
³ódzkie;kutnowski;gm.m-w. Kroœniewice;8239;2849;1782;21,6;:;0;33;455;946;714;701;³ódzkie;kutnowski;gm.m-w. Kroœniewice;10;2;4;3;Kroœniewice;gmina miejsko-wiejska;43831;£ÓDZKIE;kutnowski;gm.m-w. Kroœniewice;100204
³ódzkie;kutnowski;gm.w. Krzy¿anów;4202;1604;782;18,6;:;0;33;318;540;362;351;³ódzkie;kutnowski;gm.w. Krzy¿anów;10;2;5;2;Krzy¿anów;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Krzy¿anów;100205
³ódzkie;kutnowski;gm.w. Kutno;8753;3408;1782;20,4;:;0;62;716;1322;668;640;³ódzkie;kutnowski;gm.w. Kutno;10;2;6;2;Kutno;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Kutno;100206
³ódzkie;kutnowski;gm.w. £aniêta;2425;827;421;17,4;:;0;18;174;282;177;176;³ódzkie;kutnowski;gm.w. £aniêta;10;2;7;2;£aniêta;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. £aniêta;100207
³ódzkie;kutnowski;gm.w. Nowe Ostrowy;3398;1231;663;19,5;:;0;16;206;442;281;286;³ódzkie;kutnowski;gm.w. Nowe Ostrowy;10;2;8;2;Nowe Ostrowy;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Nowe Ostrowy;100208
³ódzkie;kutnowski;gm.w. Oporów;2487;955;422;17;:;0;13;200;305;205;232;³ódzkie;kutnowski;gm.w. Oporów;10;2;9;2;Oporów;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Oporów;100209
³ódzkie;kutnowski;gm.w. Strzelce;3892;1386;681;17,5;:;0;37;314;396;323;316;³ódzkie;kutnowski;gm.w. Strzelce;10;2;10;2;Strzelce;gmina wiejska;43831;£ÓDZKIE;kutnowski;gm.w. Strzelce;100210
³ódzkie;kutnowski;gm.m-w. ¯ychlin;11628;4612;2496;21,5;:;0;75;708;1348;1234;1247;³ódzkie;kutnowski;gm.m-w. ¯ychlin;10;2;11;3;¯ychlin;gmina miejsko-wiejska;43831;£ÓDZKIE;kutnowski;gm.m-w. ¯ychlin;100211
³ódzkie;³aski;gm.w. Buczek;5095;1642;941;18,5;:;0;36;303;506;401;396;³ódzkie;³aski;gm.w. Buczek;10;3;1;2;Buczek;gmina wiejska;43831;£ÓDZKIE;³aski;gm.w. Buczek;100301
³ódzkie;³aski;gm.m-w. £ask;27530;11283;6213;22,6;:;0;298;2122;3640;2664;2559;³ódzkie;³aski;gm.m-w. £ask;10;3;2;3;£ask;gmina miejsko-wiejska;43831;£ÓDZKIE;³aski;gm.m-w. £ask;100302
³ódzkie;³aski;gm.w. Sêdziejowice;6343;1940;1051;16,6;:;0;46;326;587;466;515;³ódzkie;³aski;gm.w. Sêdziejowice;10;3;3;2;Sêdziejowice;gmina wiejska;43831;£ÓDZKIE;³aski;gm.w. Sêdziejowice;100303
³ódzkie;³aski;gm.w. Widawa;7272;2470;1419;19,5;:;0;38;402;706;597;727;³ódzkie;³aski;gm.w. Widawa;10;3;4;2;Widawa;gmina wiejska;43831;£ÓDZKIE;³aski;gm.w. Widawa;100304
³ódzkie;³aski;gm.w. Wodzierady;3496;1328;772;22,1;:;0;21;247;466;304;290;³ódzkie;³aski;gm.w. Wodzierady;10;3;5;2;Wodzierady;gmina wiejska;43831;£ÓDZKIE;³aski;gm.w. Wodzierady;100305
³ódzkie;³êczycki;m. £êczyca;13786;6394;4118;29,9;:;0;126;1081;2026;1486;1675;³ódzkie;³êczycki;m. £êczyca;10;4;1;1;£êczyca;gmina miejska;43831;£ÓDZKIE;³êczycki;m. £êczyca;100401
³ódzkie;³êczycki;gm.w. Daszyna;3827;1271;737;19,3;:;0;25;209;361;322;354;³ódzkie;³êczycki;gm.w. Daszyna;10;4;2;2;Daszyna;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. Daszyna;100402
³ódzkie;³êczycki;gm.w. Góra Œwiêtej Ma³gorz;4336;1447;896;20,7;:;0;13;254;500;289;391;³ódzkie;³êczycki;gm.w. Góra Œwiêtej Ma³gorz;10;4;3;2;Góra Œwiêtej Ma³gorzaty;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. Góra Œwiêtej Ma³gorzaty;100403
³ódzkie;³êczycki;gm.w. Grabów;5829;1778;1135;19,5;:;0;14;280;494;461;529;³ódzkie;³êczycki;gm.w. Grabów;10;4;4;2;Grabów;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. Grabów;100404
³ódzkie;³êczycki;gm.w. £êczyca;8535;2855;1499;17,6;:;0;47;575;983;601;649;³ódzkie;³êczycki;gm.w. £êczyca;10;4;5;2;£êczyca;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. £êczyca;100405
³ódzkie;³êczycki;gm.m-w. Pi¹tek;5892;2058;1098;18,6;:;0;34;345;627;516;536;³ódzkie;³êczycki;gm.m-w. Pi¹tek;10;4;6;3;Pi¹tek;gmina miejsko-wiejska;43831;£ÓDZKIE;³êczycki;gm.m-w. Pi¹tek;100406
³ódzkie;³êczycki;gm.w. Œwinice Warckie;3880;1242;731;18,8;:;0;8;242;358;292;342;³ódzkie;³êczycki;gm.w. Œwinice Warckie;10;4;7;2;Œwinice Warckie;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. Œwinice Warckie;100407
³ódzkie;³êczycki;gm.w. Witonia;3201;1373;806;25,2;:;0;17;243;450;332;331;³ódzkie;³êczycki;gm.w. Witonia;10;4;8;2;Witonia;gmina wiejska;43831;£ÓDZKIE;³êczycki;gm.w. Witonia;100408
³ódzkie;³owicki;m. £owicz;27896;13812;9158;32,8;:;0;354;2715;4344;3189;3210;³ódzkie;³owicki;m. £owicz;10;5;1;1;£owicz;gmina miejska;43831;£ÓDZKIE;³owicki;m. £owicz;100501
³ódzkie;³owicki;gm.w. Bielawy;5267;1998;1299;24,7;:;0;42;328;637;442;549;³ódzkie;³owicki;gm.w. Bielawy;10;5;2;2;Bielawy;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Bielawy;100502
³ódzkie;³owicki;gm.w. Ch¹œno;2912;1118;670;23;:;0;24;240;371;256;227;³ódzkie;³owicki;gm.w. Ch¹œno;10;5;3;2;Ch¹œno;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Ch¹œno;100503
³ódzkie;³owicki;gm.w. Domaniewice;4653;1795;1013;21,8;:;0;42;359;593;382;419;³ódzkie;³owicki;gm.w. Domaniewice;10;5;4;2;Domaniewice;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Domaniewice;100504
³ódzkie;³owicki;gm.w. Kiernozia;3339;1179;653;19,6;:;0;29;212;372;278;288;³ódzkie;³owicki;gm.w. Kiernozia;10;5;5;2;Kiernozia;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Kiernozia;100505
³ódzkie;³owicki;gm.w. Kocierzew Po³udniowy;4179;1665;1018;24,4;:;0;43;313;539;353;417;³ódzkie;³owicki;gm.w. Kocierzew Po³udniowy;10;5;6;2;Kocierzew Po³udniowy;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Kocierzew Po³udniowy;100506
³ódzkie;³owicki;gm.w. £owicz;7708;3046;1845;23,9;:;0;81;700;1137;555;573;³ódzkie;³owicki;gm.w. £owicz;10;5;7;2;£owicz;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. £owicz;100507
³ódzkie;³owicki;gm.w. £yszkowice;6631;2287;1368;20,6;:;0;49;427;785;507;519;³ódzkie;³owicki;gm.w. £yszkowice;10;5;8;2;£yszkowice;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. £yszkowice;100508
³ódzkie;³owicki;gm.w. Nieborów;9357;4244;2656;28,4;:;0;106;821;1463;960;894;³ódzkie;³owicki;gm.w. Nieborów;10;5;9;2;Nieborów;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Nieborów;100509
³ódzkie;³owicki;gm.w. Zduny;5672;2454;1600;28,2;:;0;38;458;738;515;705;³ódzkie;³owicki;gm.w. Zduny;10;5;10;2;Zduny;gmina wiejska;43831;£ÓDZKIE;³owicki;gm.w. Zduny;100510
³ódzkie;³ódzki wschodni;gm.w. Andrespol;14307;6120;4242;29,6;:;0;201;1199;2198;1302;1220;³ódzkie;³ódzki wschodni;gm.w. Andrespol;10;6;2;2;Andrespol;gmina wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.w. Andrespol;100602
³ódzkie;³ódzki wschodni;gm.w. Brójce;6761;2614;1751;25,9;:;0;95;595;1002;508;414;³ódzkie;³ódzki wschodni;gm.w. Brójce;10;6;3;2;Brójce;gmina wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.w. Brójce;100603
³ódzkie;³ódzki wschodni;gm.m-w. Koluszki;23293;9997;6422;27,6;:;0;263;1934;3361;2183;2256;³ódzkie;³ódzki wschodni;gm.m-w. Koluszki;10;6;7;3;Koluszki;gmina miejsko-wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.m-w. Koluszki;100607
³ódzkie;³ódzki wschodni;gm.w. Nowosolna;5159;2334;1490;28,9;:;1;118;475;954;441;345;³ódzkie;³ódzki wschodni;gm.w. Nowosolna;10;6;8;2;Nowosolna;gmina wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.w. Nowosolna;100608
³ódzkie;³ódzki wschodni;gm.m-w. Rzgów;10592;4464;2976;28,1;:;0;142;940;1680;898;804;³ódzkie;³ódzki wschodni;gm.m-w. Rzgów;10;6;10;3;Rzgów;gmina miejsko-wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.m-w. Rzgów;100610
³ódzkie;³ódzki wschodni;gm.m-w. Tuszyn;12453;4903;2971;23,9;:;0;123;1022;1726;1048;984;³ódzkie;³ódzki wschodni;gm.m-w. Tuszyn;10;6;11;3;Tuszyn;gmina miejsko-wiejska;43831;£ÓDZKIE;³ódzki wschodni;gm.m-w. Tuszyn;100611
³ódzkie;opoczyñski;gm.w. Bia³aczów;5723;1595;965;16,9;:;0;29;267;503;352;444;³ódzkie;opoczyñski;gm.w. Bia³aczów;10;7;1;2;Bia³aczów;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. Bia³aczów;100701
³ódzkie;opoczyñski;gm.m-w. Drzewica;10384;3974;2494;24;:;0;47;754;1266;858;1049;³ódzkie;opoczyñski;gm.m-w. Drzewica;10;7;2;3;Drzewica;gmina miejsko-wiejska;43831;£ÓDZKIE;opoczyñski;gm.m-w. Drzewica;100702
³ódzkie;opoczyñski;gm.w. Mniszków;4750;1553;987;20,8;:;0;26;302;519;334;372;³ódzkie;opoczyñski;gm.w. Mniszków;10;7;3;2;Mniszków;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. Mniszków;100703
³ódzkie;opoczyñski;gm.m-w. Opoczno;33777;12985;8033;23,8;:;0;280;2730;4256;3165;2554;³ódzkie;opoczyñski;gm.m-w. Opoczno;10;7;4;3;Opoczno;gmina miejsko-wiejska;43831;£ÓDZKIE;opoczyñski;gm.m-w. Opoczno;100704
³ódzkie;opoczyñski;gm.w. Parady¿;4327;1361;665;15,4;:;0;27;252;452;282;348;³ódzkie;opoczyñski;gm.w. Parady¿;10;7;5;2;Parady¿;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. Parady¿;100705
³ódzkie;opoczyñski;gm.w. Poœwiêtne;3101;1144;736;23,7;:;0;23;197;335;254;335;³ódzkie;opoczyñski;gm.w. Poœwiêtne;10;7;6;2;Poœwiêtne;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. Poœwiêtne;100706
³ódzkie;opoczyñski;gm.w. S³awno;7645;2421;1259;16,5;:;0;64;491;806;532;528;³ódzkie;opoczyñski;gm.w. S³awno;10;7;7;2;S³awno;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. S³awno;100707
³ódzkie;opoczyñski;gm.w. ¯arnów;5817;1621;935;16,1;:;0;23;288;456;390;464;³ódzkie;opoczyñski;gm.w. ¯arnów;10;7;8;2;¯arnów;gmina wiejska;43831;£ÓDZKIE;opoczyñski;gm.w. ¯arnów;100708
³ódzkie;pabianicki;m. Konstantynów £ódzki;18335;8402;5113;27,9;:;0;212;1679;2773;1795;1943;³ódzkie;pabianicki;m. Konstantynów £ódzki;10;8;1;1;Konstantynów £ódzki;gmina miejska;43831;£ÓDZKIE;pabianicki;m. Konstantynów £ódzki;100801
³ódzkie;pabianicki;m. Pabianice;63945;28971;18150;28,4;:;0;688;5295;8858;6225;7905;³ódzkie;pabianicki;m. Pabianice;10;8;2;1;Pabianice;gmina miejska;43831;£ÓDZKIE;pabianicki;m. Pabianice;100802
³ódzkie;pabianicki;gm.w. D³utów;4692;1698;1194;25,4;:;0;37;302;585;372;402;³ódzkie;pabianicki;gm.w. D³utów;10;8;3;2;D³utów;gmina wiejska;43831;£ÓDZKIE;pabianicki;gm.w. D³utów;100803
³ódzkie;pabianicki;gm.w. Dobroñ;7802;2861;1639;21;:;0;86;591;1040;586;558;³ódzkie;pabianicki;gm.w. Dobroñ;10;8;4;2;Dobroñ;gmina wiejska;43831;£ÓDZKIE;pabianicki;gm.w. Dobroñ;100804
³ódzkie;pabianicki;gm.w. Ksawerów;7661;3494;2241;29,3;:;0;102;665;1194;672;861;³ódzkie;pabianicki;gm.w. Ksawerów;10;8;5;2;Ksawerów;gmina wiejska;43831;£ÓDZKIE;pabianicki;gm.w. Ksawerów;100805
³ódzkie;pabianicki;gm.w. Lutomiersk;8736;3476;2106;24,1;:;0;103;667;1316;691;699;³ódzkie;pabianicki;gm.w. Lutomiersk;10;8;6;2;Lutomiersk;gmina wiejska;43831;£ÓDZKIE;pabianicki;gm.w. Lutomiersk;100806
³ódzkie;pabianicki;gm.w. Pabianice;7770;2870;1629;21;:;0;75;645;1127;582;441;³ódzkie;pabianicki;gm.w. Pabianice;10;8;7;2;Pabianice;gmina wiejska;43831;£ÓDZKIE;pabianicki;gm.w. Pabianice;100807
³ódzkie;pajêczañski;gm.m-w. Dzia³oszyn;12346;5032;2929;23,7;:;0;110;1089;1700;1119;1014;³ódzkie;pajêczañski;gm.m-w. Dzia³oszyn;10;9;1;3;Dzia³oszyn;gmina miejsko-wiejska;43831;£ÓDZKIE;pajêczañski;gm.m-w. Dzia³oszyn;100901
³ódzkie;pajêczañski;gm.w. Kie³czyg³ów;3950;1332;831;21;:;0;14;184;384;329;421;³ódzkie;pajêczañski;gm.w. Kie³czyg³ów;10;9;2;2;Kie³czyg³ów;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Kie³czyg³ów;100902
³ódzkie;pajêczañski;gm.w. Nowa BrzeŸnica;4535;1559;953;21;:;0;24;264;520;365;386;³ódzkie;pajêczañski;gm.w. Nowa BrzeŸnica;10;9;3;2;Nowa BrzeŸnica;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Nowa BrzeŸnica;100903
³ódzkie;pajêczañski;gm.m-w. Pajêczno;11491;4532;2521;21,9;:;0;131;866;1490;985;1060;³ódzkie;pajêczañski;gm.m-w. Pajêczno;10;9;4;3;Pajêczno;gmina miejsko-wiejska;43831;£ÓDZKIE;pajêczañski;gm.m-w. Pajêczno;100904
³ódzkie;pajêczañski;gm.w. Rz¹œnia;4924;1416;893;18,1;:;0;30;260;435;287;404;³ódzkie;pajêczañski;gm.w. Rz¹œnia;10;9;5;2;Rz¹œnia;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Rz¹œnia;100905
³ódzkie;pajêczañski;gm.w. Siemkowice;4745;1634;938;19,8;:;0;37;341;520;348;388;³ódzkie;pajêczañski;gm.w. Siemkowice;10;9;6;2;Siemkowice;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Siemkowice;100906
³ódzkie;pajêczañski;gm.w. Strzelce Wielkie;4540;1462;860;18,9;:;0;16;245;458;379;364;³ódzkie;pajêczañski;gm.w. Strzelce Wielkie;10;9;7;2;Strzelce Wielkie;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Strzelce Wielkie;100907
³ódzkie;pajêczañski;gm.w. Sulmierzyce;4421;1360;790;17,9;:;0;26;214;411;324;385;³ódzkie;pajêczañski;gm.w. Sulmierzyce;10;9;8;2;Sulmierzyce;gmina wiejska;43831;£ÓDZKIE;pajêczañski;gm.w. Sulmierzyce;100908
³ódzkie;piotrkowski;gm.w. Aleksandrów;4279;1614;970;22,7;:;0;22;277;483;406;426;³ódzkie;piotrkowski;gm.w. Aleksandrów;10;10;1;2;Aleksandrów;gmina wiejska;43831;£ÓDZKIE;piotrkowski;gm.w. Aleksandrów;101001
³ódzkie;piotrkowski;gm.w. Czarnocin;4141;1559;953;23;:;0;19;271;533;389;347;³ódzkie;piotrkowski;gm.w. Czarnocin;10;10;2;2;Czarnocin;gmina wiejska;43831;£ÓDZKIE;piotrkowski;gm.w. Czarnocin;101002
³ódzkie;piotrkowski;gm.w. Gorzkowice;8462;2633;1519;18;:;0;51;470;849;596;667;³ódzkie;piotrkowski;gm.w. Gorzkowice;10;10;3;2;Gorzkowice;gmina wiejska;43831;£ÓDZKIE;piotrkowski;gm.w. Gorzkowice;101003
³ódzkie;piotrkowski;gm.w. Grabica;6077;1930;959;15,8;:;0;32;359;613;426;500;³ódzkie;piotrkowski;gm.w. Grabica;10;10;4;2;Grabica;gmina wiejska;43831;£ÓDZKIE;piotrkowski;gm.w. Grabica;101004
